url,municipality_url,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,build_year,number_of_bedrooms,livable_surface,number_of_bathrooms,number_of_toilets,type_of_heating,number_of_facades,number_of_floors,garden,garden_orientation,terrace,total_land_surface,buildable_surface,gas,running_water,specific_primary_energy_consumption,epc_peb_reference,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu23754,antwerp,RBU23754,365 000 €,,No,,No,1918,6,212 m²,,,Gas,2,,No,,No,,,,,,,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu23847,wilrijk,RBU23847,299 000 €,,No,To be renovated,,,3,155 m²,2,,Gas,,2,Yes,,No,180 m²,215 m²,,,330 kWh/m²/year,20250901-0003675099-RES-1,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu24062,hoboken,RBU24062,360 000 €,1 013 €,No,To be renovated,No,1975,3,153 m²,1,2,,2,,Yes,,No,166 m²,54 m²,,,156 kWh/m²/year,3669315-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu24692,antwerp,RBU24692,2 375 000 €,,No,Excellent,No,,6,709 m²,5,1,,2,,Yes,South-west,No,,,Yes,Yes,102 kWh/m²/year,,"yes, certificate in accordance","Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu25290,berchem,RBU25290,995 000 €,,No,,No,,3,330 m²,1,,,2,2,Yes,,Yes,350 m²,,,,371 kWh/m²/year,20240924-0003326826-RES-2,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu16429,hoboken,RBU16429,215 000 €,277 €,No,Normal,No,1920,2,111 m²,1,2,Gas,2,,Yes,,No,100 m²,70 m²,Yes,Yes,385 kWh/m²/year,3524726-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu27180,hoboken,RBU27180,375 000 €,431 €,No,,No,1950,4,176 m²,1,,Gas,,,Yes,North,Yes,173 m²,,Yes,Yes,149 kWh/m²/year,20250308-0003546116-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2050/antwerp/rbu27371,antwerp,RBU27371,398 000 €,,No,,No,1963,3,163 m²,1,1,Not specified,2,,Yes,,Yes,156 m²,,,,0 kWh/m²/year,20250905-0003678754-RES-1,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu27947,hoboken,RBU27947,268 000 €,397 €,No,,No,,2,100 m²,1,1,Gas,,,Yes,,Yes,,,Yes,Yes,164 kWh/m²/year,20200717-0002295420-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28080,merksem,RBU28080,369 000 €,,No,Normal,No,1918,3,180 m²,2,,Gas,2,,Yes,,Yes,290 m²,,,,284 kWh/m²/year,20250121-0003510476-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28089,merksem,RBU28089,365 000 €,845 €,No,Normal,No,,4,172 m²,1,2,Gas,2,,Yes,,No,100 m²,74 m²,Yes,Yes,334 kWh/m²/year,3615452,"No, certificate does not comply","Residential zone (residential, urban)",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28098,merksem,RBU28098,399 000 €,1 308 €,No,Normal,No,1973,3,179 m²,1,2,Gas,2,,Yes,,Yes,209 m²,63 m²,Yes,Yes,339 kWh/m²/year,3675986,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28107,merksem,RBU28107,354 000 €,,No,Normal,No,,4,150 m²,1,2,Gas,2,,No,,Yes,81 m²,81 m²,Yes,Yes,286 kWh/m²/year,3442235,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu28104,deurne,RBU28104,385 000 €,927 €,No,Normal,No,1974,3,161 m²,1,2,Gas,2,,Yes,,Yes,123 m²,57 m²,Yes,Yes,212 kWh/m²/year,3656540,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu28288,deurne,RBU28288,359 000 €,,No,Normal,No,1920,4,167 m²,2,2,Gas,2,3,Yes,,Yes,266 m²,82 m²,Yes,Yes,297 kWh/m²/year,20210421-0002404665-RES-1,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu28636,deurne,RBU28636,295 000 €,354 €,No,Normal,No,1930,3,111 m²,1,2,Gas,2,,Yes,,No,93 m²,68 m²,,,175 kWh/m²/year,202509050003679905RES1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu29231,antwerp,RBU29231,235 000 €,,No,,No,,3,96 m²,1,2,Not specified,2,,No,,No,,,,,299 kWh/m²/year,3150772-RES-1,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu29981,antwerp,RBU29981,765 000 €,,No,,No,1933,2,205 m²,,2,,2,4,Yes,,Yes,282 m²,,,,180 kWh/m²/year,20250918-0003681330-RES-2,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/2180/ekeren/rbu30790,ekeren,RBU30790,750 000 €,4 463 €,No,Normal,No,1970,4,385 m²,2,2,Electricity,4,,Yes,,Yes,663 m²,213 m²,Yes,Yes,338 kWh/m²/year,2994337,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu31064,ekeren,RBU31064,399 000 €,826 €,No,Normal,No,1952,4,166 m²,1,2,Gas,,,Yes,,Yes,257 m²,,Yes,Yes,244 kWh/m²/year,2797023,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu32050,hoboken,RBU32050,335 000 €,,No,Normal,No,,2,135 m²,,,,2,,Yes,,Yes,223 m²,96 m²,,,225 kWh/m²/year,3640063-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu32914,deurne,RBU32914,424 000 €,694 €,No,Excellent,No,1939,3,162 m²,2,2,Gas,2,,Yes,,No,161 m²,82 m²,,,504 kWh/m²/year,202508260003672078RES1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu32240,antwerp,RBU32240,1 680 000 €,,No,Excellent,,,7,504 m²,3,,,2,,Yes,,Yes,270 m²,,Yes,Yes,188 kWh/m²/year,,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu33137,antwerp,RBU33137,735 000 €,1 268 €,No,New,,2021,3,140 m²,1,,Gas,,,Yes,,Yes,1662 m²,,,,13 kWh/m²/year,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu33253,antwerp,RBU33253,349 900 €,,No,Normal,No,,2,144 m²,1,2,Gas,2,,No,,Yes,52 m²,52 m²,Yes,Yes,283 kWh/m²/year,3688644,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu33831,antwerp,RBU33831,999 999 €,,No,Excellent,,,3,218 m²,2,3,,2,,,,Yes,,,,,199 kWh/m²/year,,"yes, certificate in accordance","Residential area of cultural, historical value",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu25591,deurne,RBU25591,324 900 €,495 €,No,Normal,No,1933,3,145 m²,2,1,Gas,,,Yes,,Yes,72 m²,,Yes,Yes,278 kWh/m²/year,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu34028,merksem,RBU34028,239 000 €,285 €,No,To be renovated,No,1961,2,89 m²,1,1,Gas,2,,Yes,,No,92 m²,66 m²,Yes,Yes,399 kWh/m²/year,3347557,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu34266,antwerp,RBU34266,375 000 €,453 €,No,To be renovated,No,1875,4,216 m²,4,4,Gas,2,,Yes,,No,72 m²,56 m²,Yes,Yes,346 kWh/m²/year,20240815-0003338612-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu34578,borgerhout,RBU34578,225 000 €,374 €,No,Normal,No,1831,2,72 m²,1,1,Gas,,,No,,No,51 m²,51 m²,Yes,Yes,282 kWh/m²/year,20250415-0003573954-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu34401,antwerp,RBU34401,815 000 €,622 €,No,Excellent,,,6,220 m²,3,4,,3,3,No,,Yes,58 m²,,,Yes,191 kWh/m²/year,,"yes, certificate in accordance","Residential area of cultural, historical value",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu36611,ekeren,RBU36611,595 000 €,,,New,No,2025,5,230 m²,3,2,Not specified,,,Yes,,Yes,513 m²,,,,,11002-G-OMV-2021113910/EP19561/A001/D01/SD001,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu36667,antwerp,RBU36667,324 000 €,,No,Normal,No,,3,127 m²,3,,Gas,2,,No,,No,44 m²,44 m²,Yes,Yes,259 kWh/m²/year,20250219-0003486223-RES-3,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu37374,antwerp,RBU37374,429 000 €,689 €,No,Normal,No,1919,4,178 m²,1,2,Gas,2,,Yes,,Yes,105 m²,65 m²,Yes,Yes,360 kWh/m²/year,20250920-0003690741-res-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu37490,wilrijk,RBU37490,,1 031 €,No,To renovate,,,4,229 m²,1,,Gas,,,Yes,,Yes,247 m²,,,,281 kWh/m²/year,20250919-0003689867-RES-1,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu37604,deurne,RBU37604,229 000 €,441 €,No,To be renovated,No,1938,2,103 m²,2,2,Gas,2,,No,,No,59 m²,,Yes,Yes,439 kWh/m²/year,202412130003479015RES1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu37615,hoboken,RBU37615,475 000 €,1 668 €,No,Normal,No,1968,4,201 m²,1,2,Fuel oil,3,,Yes,,Yes,250 m²,161 m²,,Yes,390 kWh/m²/year,20240222-0003152231-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/rbu38429,antwerp,RBU38429,319 000 €,,No,,No,,3,133 m²,1,,Gas,2,,Yes,,Yes,71 m²,,,,,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu39075,hoboken,RBU39075,349 000 €,456 €,No,Normal,No,1925,2,102 m²,1,,Gas,2,,Yes,,Yes,164 m²,63 m²,,,290 kWh/m²/year,3659960-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu39914,wilrijk,RBU39914,399 000 €,,No,Normal,No,,2,88 m²,1,,Gas,2,,Yes,,Yes,240 m²,110 m²,,,282 kWh/m²/year,3670444-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu40375,wilrijk,RBU40375,349 000 €,530 €,No,Normal,,1931,4,158 m²,1,,Gas,,,Yes,,Yes,201 m²,158 m²,,,272 kWh/m²/year,20250910-0003680553-RES-1,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu40060,deurne,RBU40060,229 000 €,560 €,No,To be renovated,No,,4,131 m²,1,2,Gas,2,,Yes,,No,240 m²,84 m²,,,942 kWh/m²/year,202301260002790343RES1,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rwc40859,antwerp,RWC40859,265 000 €,,No,Normal,,1900,4,122 m²,1,,Gas,2,,,,Yes,50 m²,,Yes,Yes,396 kWh/m²/year,3691314,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu40897,ekeren,RBU40897,260 000 €,,No,To be renovated,No,1927,2,137 m²,1,1,Fuel oil,3,,Yes,,Yes,949 m²,,Yes,Yes,776 kWh/m²/year,3611785,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu40892,merksem,RBU40892,309 000 €,218 €,No,Normal,No,,3,108 m²,1,1,Gas,2,,No,,No,128 m²,50 m²,Yes,Yes,231 kWh/m²/year,3524615,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu40894,merksem,RBU40894,239 000 €,,No,To be renovated,No,,2,121 m²,1,1,Gas,2,,Yes,,No,102 m²,86 m²,Yes,Yes,267 kWh/m²/year,3692746,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu41081,deurne,RBU41081,335 000 €,,No,To be renovated,No,,5,195 m²,1,3,Gas,,2,Yes,,No,184 m²,,,,427 kWh/m²/year,,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu41008,antwerp,RBU41008,550 000 €,,No,,No,1899,6,173 m²,2,2,Not specified,2,,No,,No,50 m²,,,,303 kWh/m²/year,3690428-RES-3,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16413,antwerp,RBU16413,355 000 €,,No,Normal,No,,3,88 m²,1,2,,2,,Yes,,No,135 m²,,,,595 kWh/m²/year,20231019-0003019404-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu42269,antwerp,RBU42269,439 000 €,,No,To be renovated,No,1924,2,224 m²,2,,Gas,2,,Yes,,No,77 m²,72 m²,Yes,Yes,502 kWh/m²/year,20250926-0003695122-RES-1,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu43118,ekeren,RBU43118,275 000 €,,No,,No,,4,162 m²,1,1,Coal,2,,Yes,,No,136 m²,,,,0 kWh/m²/year,20250718-0003649372-RES-1,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu43419,hoboken,RBU43419,310 000 €,545 €,No,,No,,2,111 m²,1,2,Gas,,,Yes,,Yes,,,Yes,Yes,223 kWh/m²/year,20250805-0003658618,"No, certificate does not comply","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu16424,wilrijk,RBU16424,299 000 €,,No,,No,1959,2,55 m²,,,Gas,2,,No,,Yes,136 m²,64 m²,,,462 kWh/m²/year,3516054-RES-1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43466,antwerp,RBU43466,490 000 €,,,New,No,2023,3,119 m²,1,2,,3,2,Yes,,Yes,,,,Yes,,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43472,antwerp,RBU43472,490 000 €,,,New,No,2023,3,117 m²,1,2,,3,2,Yes,,Yes,,,,Yes,,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu43493,deurne,RBU43493,329 000 €,,No,To be renovated,No,,4,139 m²,1,2,Gas,2,,Yes,,No,93 m²,,,,419 kWh/m²/year,202311040003028585RES1,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu43494,ekeren,RBU43494,335 000 €,726 €,No,Excellent,No,1953,3,155 m²,1,2,Gas,2,,Yes,,No,,,Yes,Yes,178 kWh/m²/year,20250224-0003531471-RES-3,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu43835,antwerp,RBU43835,635 000 €,,No,To be renovated,,,4,,1,,Gas,,,Yes,,Yes,,,,,541 kWh/m²/year,20250923-0003691590-RES-1,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu43961,hoboken,RBU43961,349 000 €,,No,Normal,No,,3,135 m²,1,,,2,,Yes,,Yes,,90 m²,,,315 kWh/m²/year,20250912-0003684135-RES-1,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
