Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of building,Url
RBU50859,antwerp,2020,345000.0,house,residence,standard,3.0,175.0,0,0,0,,64.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu50859
RBU52073,antwerp,2060,299000.0,house,residence,standard,3.0,129.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu52073
RBU52191,hoboken,2660,315000.0,house,residence,standard,3.0,160.0,0,0,0,,140.0,,0,,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu52191
RBU55910,ekeren,2180,349000.0,house,residence,standard,3.0,139.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu55910
RBU55933,merksem,2170,259000.0,house,residence,standard,2.0,88.0,0,0,0,,45.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55933
RBU55935,merksem,2170,653000.0,house,residence,standard,2.0,130.0,0,0,0,,15.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55935
RBU51896,wilrijk,2610,890000.0,house,villa,standard,5.0,275.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/villa/for-sale/2610/wilrijk/rbu51896
RBU56833,wilrijk,2610,685000.0,house,residence,standard,4.0,315.0,0,0,0,,90.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu56833
RBU58379,deurne,2100,279000.0,house,residence,standard,3.0,138.0,0,0,0,,35.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu58379
RBU48995,ekeren,2180,419000.0,house,residence,standard,5.0,189.0,0,0,0,,78.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu48995
RBU58381,antwerp,2030,339000.0,house,residence,standard,4.0,,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu58381
RBU16503,antwerp,2060,599000.0,house,residence,standard,4.0,236.0,0,0,0,,28.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16503
RBU55424,antwerp,2018,1350000.0,house,master-house,standard,5.0,310.0,0,0,0,,,,0,Fully renovated,https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu55424
RBU39075,hoboken,2660,349000.0,house,residence,standard,2.0,102.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu39075
RBU55584,borgerhout,2140,329000.0,house,residence,standard,2.0,115.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu55584
RBU39914,wilrijk,2610,399000.0,house,residence,standard,2.0,88.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu39914
RWC40859,antwerp,2060,265000.0,house,residence,standard,4.0,122.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rwc40859
RBU40060,deurne,2100,229000.0,house,residence,standard,4.0,131.0,0,0,0,,145.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu40060
RBU40375,wilrijk,2610,349000.0,house,residence,standard,4.0,158.0,0,0,0,,70.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu40375
RBU40892,merksem,2170,309000.0,house,residence,standard,3.0,108.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu40892
RBU40894,merksem,2170,239000.0,house,residence,standard,2.0,121.0,0,0,0,,15.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu40894
RBU41008,antwerp,2000,550000.0,house,residence,standard,6.0,173.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu41008
RBU40897,ekeren,2180,260000.0,house,residence,standard,2.0,137.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu40897
RBU41081,deurne,2100,335000.0,house,residence,standard,5.0,195.0,0,0,0,,90.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu41081
RBU16413,antwerp,2060,355000.0,house,residence,standard,3.0,88.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16413
RBU42279,deurne,2100,269000.0,house,residence,standard,3.0,106.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu42279
RBU42647,wilrijk,2610,265000.0,house,residence,standard,2.0,145.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu42647
RBU43118,ekeren,2180,275000.0,house,residence,standard,4.0,162.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu43118
RBU43419,hoboken,2660,310000.0,house,residence,standard,2.0,111.0,0,0,0,,20.0,,0,,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu43419
RBU16424,wilrijk,2610,299000.0,house,residence,standard,2.0,55.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu16424
RBU43466,antwerp,2018,490000.0,house,residence,standard,3.0,119.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43466
RBU43472,antwerp,2018,490000.0,house,residence,standard,3.0,117.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43472
RBU48357,merksem,2170,334000.0,house,residence,standard,3.0,108.0,0,0,0,,20.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu48357
RBU48887,merksem,2170,419000.0,house,residence,standard,3.0,182.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu48887
RBU42269,antwerp,2060,439000.0,house,master-house,standard,2.0,224.0,0,0,0,,5.0,,0,To be renovated,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu42269
RBU48965,hoboken,2660,475000.0,house,residence,standard,4.0,187.0,0,0,0,,170.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu48965
RBU48969,deurne,2100,349000.0,house,residence,standard,3.0,125.0,0,0,0,,15.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu48969
RBU48974,borgerhout,2140,229000.0,house,residence,standard,2.0,139.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu48974
RBU48984,deurne,2100,324900.0,house,residence,standard,5.0,168.0,0,0,0,,80.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu48984
RBU48977,deurne,2100,385000.0,house,residence,standard,3.0,287.0,0,0,0,,75.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu48977
RBU49021,borgerhout,2140,225000.0,house,residence,standard,3.0,100.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu49021
RBU49034,ekeren,2180,319000.0,house,residence,standard,4.0,216.0,0,0,0,,165.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu49034
RBU49041,berchem,2600,475000.0,house,residence,standard,3.0,130.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu49041
RBU49043,antwerp,2060,275000.0,house,residence,standard,4.0,169.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu49043
RBU49052,berchem,2600,369500.0,house,residence,standard,3.0,133.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu49052
RBU49062,merksem,2170,439000.0,house,residence,standard,3.0,194.0,0,0,0,,170.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu49062
RBU49048,ekeren,2180,529000.0,house,residence,standard,5.0,182.0,0,0,0,,110.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu49048
RBU49609,hoboken,2660,425000.0,house,residence,standard,3.0,162.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu49609
RBU49735,antwerp,2050,449000.0,house,residence,standard,3.0,128.0,0,0,0,,38.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2050/antwerp/rbu49735
RBU49611,borgerhout,2140,319000.0,house,residence,standard,2.0,109.0,0,0,0,,82.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu49611
RBU49817,hoboken,2660,215000.0,house,residence,standard,2.0,90.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu49817
RBU50359,antwerp,2020,315000.0,house,residence,standard,3.0,147.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu50359
RBU55737,wilrijk,2610,650000.0,house,master-house,standard,4.0,223.0,0,0,0,,80.0,,0,Fully renovated,https://immovlan.be/en/detail/master-house/for-sale/2610/wilrijk/rbu55737
RBU55790,wilrijk,2610,349000.0,house,residence,standard,2.0,110.0,0,0,0,,60.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu55790
RBU55932,merksem,2170,259000.0,house,residence,standard,2.0,130.0,0,0,0,,15.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55932
RBU57339,antwerp,2060,399000.0,house,residence,standard,3.0,152.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu57339
RBU28414,hoboken,2660,179000.0,house,residence,standard,2.0,81.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu28414
RBU56973,ekeren,2180,419000.0,house,residence,standard,5.0,189.0,0,0,0,,78.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu56973
RBU58407,hoboken,2660,379000.0,house,residence,standard,5.0,180.0,0,0,0,,25.0,,0,,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu58407
RBU57407,merksem,2170,387000.0,house,residence,standard,3.0,180.0,0,0,0,,55.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu57407
RBU58912,merksem,2170,319000.0,house,residence,standard,2.0,97.0,0,0,0,,33.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu58912
RBU59045,ekeren,2180,359000.0,house,residence,standard,4.0,173.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu59045
RBU60112,merksem,2170,340000.0,house,residence,standard,3.0,143.0,0,0,0,,108.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu60112
RBU59430,antwerp,2000,1495000.0,house,master-house,standard,4.0,242.0,0,0,0,,60.0,,0,Excellent,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu59430
RBU60110,merksem,2170,229000.0,house,residence,standard,2.0,105.0,0,0,0,,30.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu60110
RBU60254,antwerp,2060,579000.0,house,residence,standard,7.0,280.0,0,0,0,,3.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu60254
RBU60276,antwerp,2060,749000.0,house,master-house,standard,4.0,288.0,0,0,0,,,,0,,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu60276
RBU50383,ekeren,2180,585000.0,house,residence,standard,5.0,258.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu50383
RBU61382,hoboken,2660,299000.0,house,residence,standard,3.0,176.0,0,0,0,,30.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu61382
RBU62041,wilrijk,2610,379000.0,house,residence,standard,2.0,110.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu62041
RBU62119,borgerhout,2140,385000.0,house,residence,standard,3.0,95.0,0,0,0,,32.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu62119
RBU62040,hoboken,2660,399000.0,house,residence,standard,3.0,178.0,0,0,0,,55.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu62040
RBU62120,deurne,2100,189000.0,house,residence,standard,3.0,99.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu62120
RBU62159,deurne,2100,229000.0,house,residence,standard,2.0,107.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu62159
RBU61566,berchem,2600,469000.0,house,residence,standard,3.0,147.0,0,0,0,,100.0,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu61566
RBU62432,antwerp,2060,375000.0,house,residence,standard,4.0,145.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu62432
RBU62283,antwerp,2040,319000.0,house,residence,standard,2.0,126.0,0,0,0,,3049.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2040/antwerp/rbu62283
RBU62433,antwerp,2000,329000.0,house,residence,standard,3.0,171.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu62433
RBU62430,hoboken,2660,349000.0,house,residence,standard,2.0,143.0,0,0,0,,125.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu62430
RBU62434,antwerp,2020,212000.0,house,residence,standard,2.0,95.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu62434
RBU62625,antwerp,2018,345000.0,house,residence,standard,2.0,113.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu62625
RBU62474,borgerhout,2140,349000.0,house,residence,standard,4.0,163.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu62474
RBU62954,merksem,2170,279000.0,house,residence,standard,3.0,168.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu62954
RBU62956,merksem,2170,279000.0,house,residence,standard,1.0,161.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu62956
RBU64233,merksem,2170,428000.0,house,residence,standard,2.0,202.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu64233
RBU63300,deurne,2100,419000.0,house,residence,standard,3.0,193.0,0,0,0,,85.0,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu63300
RBU64292,deurne,2100,329000.0,house,residence,standard,2.0,167.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu64292
RBU64404,antwerp,2030,299900.0,house,residence,standard,2.0,,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu64404
RBU64287,wilrijk,2610,365000.0,house,residence,standard,3.0,123.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu64287
RBU64288,borgerhout,2140,239000.0,house,residence,standard,4.0,148.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu64288
RBU64379,antwerp,2018,539000.0,house,residence,standard,5.0,292.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu64379
RBU64369,antwerp,2060,315000.0,house,residence,standard,2.0,103.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu64369
RBU65225,antwerp,2140,424000.0,house,residence,standard,3.0,132.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/rbu65225
RBU65239,deurne,2100,385000.0,house,master-house,standard,4.0,207.0,0,0,0,,94.0,,0,Normal,https://immovlan.be/en/detail/master-house/for-sale/2100/deurne/rbu65239
RBU65017,antwerp,2060,379000.0,house,residence,standard,4.0,131.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu65017
RBU65299,merksem,2170,425000.0,house,residence,standard,3.0,149.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu65299
RBU65300,ekeren,2180,340000.0,house,residence,standard,3.0,200.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu65300
RBU64983,wilrijk,2610,365000.0,house,residence,standard,4.0,240.0,0,0,0,,214.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu64983
RBU65779,antwerp,2018,799000.0,house,master-house,standard,4.0,272.0,0,0,0,,29.0,,0,Normal,https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu65779
RBU65780,hoboken,2660,485000.0,house,residence,standard,5.0,244.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu65780
RBU65781,antwerp,2060,275000.0,house,residence,standard,3.0,144.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu65781
RBU65860,antwerp,2020,385000.0,house,master-house,standard,4.0,180.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/master-house/for-sale/2020/antwerp/rbu65860
RBU65869,berchem,2600,449000.0,house,residence,standard,4.0,145.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu65869
RBU65952,wilrijk,2610,595000.0,house,residence,standard,5.0,255.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu65952
RBU65953,wilrijk,2610,595000.0,house,residence,standard,5.0,255.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu65953
RBU62523,oostakker,9041,548000.0,house,residence,standard,3.0,115.0,0,0,0,,344.0,,0,,https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu62523
RBU62580,wondelgem,9032,399000.0,house,residence,standard,3.0,144.0,0,0,0,,,,0,Fully renovated,https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rbu62580
RBU62695,wondelgem,9032,449000.0,house,residence,standard,4.0,120.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rbu62695
RBU62524,oostakker,9041,466000.0,house,residence,standard,3.0,115.0,0,0,0,,206.0,,0,,https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu62524
RBU57175,sint-amandsberg,9040,469000.0,house,residence,standard,4.0,201.0,0,0,0,,87.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbu57175
RBU42556,gent,9000,329000.0,house,residence,standard,4.0,97.0,0,0,0,,,,0,Fully renovated,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu42556
RBU51236,gentbrugge,9050,556000.0,house,residence,standard,3.0,161.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbu51236
RBU45616,gent,9000,359000.0,house,residence,standard,4.0,181.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu45616
RBU45739,gent,9000,299000.0,house,residence,standard,4.0,121.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu45739
RBU25646,mariakerke,9030,659000.0,house,residence,standard,4.0,213.0,0,0,0,,463.0,,0,,https://immovlan.be/en/detail/residence/for-sale/9030/mariakerke/rbu25646
RBU25729,gent,9000,289000.0,house,residence,standard,4.0,140.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu25729
RBH68598,oostakker,9041,495000.0,house,residence,standard,3.0,,0,0,0,,563.0,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbh68598
RBU26336,gent,9000,259000.0,house,residence,standard,3.0,101.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu26336
RBU04554,gent,9000,269000.0,house,residence,standard,3.0,101.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu04554
RBT63873,gent,9000,275000.0,house,residence,standard,3.0,109.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt63873
RBT63839,gent,9000,325000.0,house,residence,standard,4.0,140.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt63839
RBT63898,gent,9000,264000.0,house,residence,standard,1.0,73.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt63898
RBT69052,sint-amandsberg,9040,474000.0,house,residence,standard,3.0,157.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt69052
RBT69054,sint-amandsberg,9040,559000.0,house,residence,standard,3.0,170.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt69054
RBT76436,gent,9000,269000.0,house,residence,standard,3.0,115.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt76436
RBT69053,sint-amandsberg,9040,453000.0,house,residence,standard,3.0,133.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt69053
RBT70044,sint-denijs-westrem,9051,579945.0,house,residence,standard,3.0,180.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/9051/sint-denijs-westrem/rbt70044
RBT82824,gent,9000,275000.0,house,residence,standard,3.0,88.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt82824
RBT82124,gentbrugge,9050,330000.0,house,residence,standard,4.0,180.0,0,0,0,,130.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbt82124
RWC40082,wondelgem,9032,411050.0,house,residence,standard,3.0,1.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rwc40082
