url,municipality_url,property_id,price,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,number_of_bathrooms,number_of_toilets,elevator,floor_of_appartment,number_of_facades,frontage_width,garden,terrace,surface_terrace,ground_depth,gas,running_water,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,cadastral_income,garage,orientation_of_the_front_facade,specific_primary_energy_consumption,epc_peb_reference,validity_date_epc_peb,certification_as_build_,build_year,type_of_heating,type_of_glazing,air_conditioning,alarm,access_for_disabled,balcony,the_property_and_or_its_surroundings_are_protected_
https://immovlan.be/en/detail/ground-floor/for-sale/5000/namur/vbd31521,namur,VBD31521,200000,,New,,,1,47,,1,1,1,,2,,,,9,,,1,"yes, certificate in accordance",,,no flooding area,,,1,,70,,,,2025,Gas,,,,1,,
https://immovlan.be/en/detail/ground-floor/for-sale/5000/namur/vbd31522,namur,VBD31522,205000,,New,,,1,47,,1,1,1,,2,,,,11,,,1,"yes, certificate in accordance",,,no flooding area,,,1,,84,,,,2025,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd32657,namur,VBD32657,324000,0,Excellent,,On contract,2,104,0,,1,1,2,2,,,,5,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,,98,,29/04/2034,,2007,Gas,Double glass,,1,0,1,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd03830,namur,VBD03830,235000,0,Excellent,1,,2,100,0,1,1,0,1,,,,,,,1,1,"yes, certificate in accordance",,,,,1689,1,,103,,17/06/2035,,2010,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5020/malonne/vbd34690,malonne,VBD34690,229000,0,Excellent,0,On contract,3,124,0,1,2,0,0,4,10 m,,,,,,1,"yes, certificate in accordance",0,,no flooding area,,807,1,North-west,319,,31/07/2035,,1977,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5020/champion/vbd34691,champion,VBD34691,229000,0,Normal,1,,3,93,0,1,1,0,2,4,10 m,,,,,,1,"yes, certificate in accordance",0,,no flooding area,,790,1,North-west,475,,31/07/2035,,1978,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd30277,namur,VBD30277,110000,0,To be renovated,,Immediately,1,,,,,,0,,,,,,,,,"No, certificate does not comply",,,,,,,,324,,20/05/2035,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd30279,namur,VBD30279,75000,0,To be renovated,,Immediately,,,,,,,0,,,,,,,,,"No, certificate does not comply",,,,,,,,386,,20/05/2035,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd44626,namur,VBD44626,135000,0,Excellent,0,On contract,0,24,1,1,1,1,1,2,,,,,,1,1,"No, certificate does not comply",0,,no flooding area,,473,,,320,,08/07/2030,,1969,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vwd15077,namur,VWD15077,209000,0,,,,3,89,,1,,,,3,,,,,,,,,,,,,,,,,,,,,Gas,Double glass,0,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd44892,namur,VBD44892,115000,0,Normal,0,,1,40,0,,1,1,4,,,,,,,1,1,"yes, certificate in accordance",,,,,676,,,246,20250626011558,26/06/2035,,1970,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vwd14838,namur,VWD14838,440000,0,Excellent,,,3,120,,1,,,,3,,,,,,,,,,,,,1898,1,,245,,,,1970,Fuel oil,Double glass,0,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd16271,jambes,VBD16271,430000,0,,0,,4,267,0,,,1,3,4,,,,33,,1,1,,,,,,922,1,North,,,,,1910,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd16272,jambes,VBD16272,375000,0,,0,,4,267,0,,,1,2,4,,,,33,,1,1,,,,,,922,1,North,,,,,1910,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd16273,jambes,VBD16273,295000,0,,0,,2,126,0,,,1,1,4,,,,33,,1,1,,,,,,922,1,North,,,,,1910,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5101/erpent/vbd45442,erpent,VBD45442,330000,0,Excellent,0,On contract,3,95,0,1,1,0,2,,,,,17,,,,"yes, certificate in accordance",,,no flooding area,,1261,1,,486,,22/06/2021,,1973,Fuel oil,Triple glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd45938,namur,VBD45938,355000,0,Excellent,0,On contract,2,126,0,2,1,1,0,2,,,,,,1,1,,,,no flooding area,,,,South,154,,21/05/2032,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd45972,namur,VBD45972,185000,0,,0,On contract,1,55,,,1,1,4,,,,,,,,,"yes, certificate in accordance",,,,,1021,,,242,,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/5100/jambes/vwd15483,jambes,VWD15483,175000,0,Excellent,,On contract,1,51,,1,,,0,2,,,,,,,,"yes, certificate in accordance",,,,,441,,,446,20190626012946,,,,Electricity,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd46816,namur,VBD46816,115000,0,Excellent,0,On contract,1,36,0,1,1,1,5,2,,,,,,1,,"yes, certificate in accordance",,,no flooding area,,570,,,371,,19/09/2035,,1968,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd46324,namur,VBD46324,295000,0,Excellent,0,On contract,2,111,0,2,1,1,0,2,,,,,,1,1,,,,no flooding area,,,1,South,232,,17/05/2032,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd46440,namur,VBD46440,209000,0,Excellent,0,On contract,1,65,0,1,1,1,3,,,,,8,,,,"yes, certificate in accordance",,,no flooding area,,823,,,148,,20/11/2029,,,,Double glass,1,,0,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd46949,namur,VBD46949,125000,0,,1,,1,45,,1,,1,5,,,,,3,,,,"yes, certificate in accordance",,,,,,,,607,,08/06/2032,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd46974,namur,VBD46974,235000,0,To be renovated,0,Negotiable,2,101,,1,1,1,,2,,,,11,,,,,,,,,1271,,,451,20240506009628,,,,Gas,,,,1,,
https://immovlan.be/en/detail/duplex/for-sale/5100/jambes/vbd47382,jambes,VBD47382,259000,0,Excellent,0,On contract,1,60,,1,,1,4,2,,,,13,,1,1,"yes, certificate in accordance",,,,,827,1,,110,,19/10/2032,,2011,Gas,Double glass,,,,,
https://immovlan.be/en/detail/duplex/for-sale/3001/heverlee/rbt62797,heverlee,RBT62797,269000,0,Normal,0,,2,74,1,2,2,0,2,,,,,10,,,,"yes, certificate in accordance",,,,,,,East,264,,,,,Gas,,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu37672,leuven,RBU37672,285000,0,,0,,1,29,1,,,,0,2,,,,,,,,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,,,,,,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbt86928,leuven,RBT86928,168000,0,Normal,0,On contract,1,25,0,1,1,0,,2,,,,,19 m,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,South-east,182,20230325-0002848274-RES-1,25/03/2033,,1973,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbs36317,leuven,RBS36317,169000,0,Normal,0,,,23,0,1,1,,4,,,,,,,0,0,"yes, certificate in accordance",0,"Residential area of cultural, historical value",,,335,,,373,,,,1968,Fuel oil,Double glass,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/3001/heverlee/rbs76850,heverlee,RBS76850,110000,0,,0,,1,55,0,1,1,1,,2,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,196,,18/11/2034,,1980,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbt98415,leuven,RBT98415,575000,0,Excellent,0,,2,92,,1,2,,0,3,,,,10,,1,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,,1047,1,,176,20250717-0003627068-RES-1,,,2015,Gas,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu02754,leuven,RBU02754,170000,0,Normal,0,Immediately,1,40,1,1,1,0,11,2,,,,,88 m,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,South,77,24062-G-RO2012/1222/EP06051/A001/D01/SD001,01/06/2025,,2015,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3012/wilsele/rbu14235,wilsele,RBU14235,449000,0,,0,,4,154,,1,,,1,2,,,,20,,,,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,1260,,,76,,,,2013,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu17443,leuven,RBU17443,435000,0,,0,On contract,2,85,0,1,1,1,4,2,,,,,,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",,,1051,,,174,20240328-0003191254-RES1,28/03/2034,,1976,Gas,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/3000/leuven/rbu19433,leuven,RBU19433,795000,0,Normal,0,On contract,4,180,0,2,2,1,4,2,,,,57,,,,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,1662,1,South-east,109,,,,2007,Gas,,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu22746,leuven,RBU22746,270000,0,,0,On contract,1,40,,1,,0,1,,54 m,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,0,24062-G-RO216/0323/EP15513/A0001/D01/SD002,,,2020,Gas,,0,0,0,0,0
https://immovlan.be/en/detail/penthouse/for-sale/3000/leuven/rbu19432,leuven,RBU19432,795000,0,Normal,0,On contract,4,180,0,2,2,1,4,2,,,,57,,,,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,1662,1,South-east,109,,,,2007,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu24617,leuven,RBU24617,525000,0,,0,,3,140,,1,,1,4,4,,,,3,,,,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,1026,1,,222,,,,1975,Gas,Double glass,1,,,1,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu24659,leuven,RBU24659,470000,0,Excellent,0,,2,120,,1,,,0,,,,,,,1,1,"yes, certificate in accordance",,"Residential area of cultural, historical value",,,1016,,,121,,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu24662,leuven,RBU24662,325000,0,Excellent,0,,1,56,,1,,1,5,,,,,7,,,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,823,,,218,,,,1970,,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu24660,leuven,RBU24660,245000,0,,0,,,32,,1,,1,4,3,,,,3,,,,"No, certificate does not comply",,"Residential zone (residential, urban)",,,594,,,379,,,,1974,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbt68641,leuven,RBT68641,250000,0,,0,,1,47,,1,,,2,,,,,,,1,1,,,"Residential zone (residential, urban)",,,633,,,329,,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu27574,leuven,RBU27574,270000,0,,0,,1,33,,1,,1,0,,,,,,,1,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,,,,205,,,,2004,Gas,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu41185,leuven,RBU41185,160000,0,,0,,1,22,,1,,1,3,2,,,,,,,,"No, certificate does not comply",,"Residential zone (residential, urban)",,,537,,,167,,,,1975,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/3000/leuven/rbu29451,leuven,RBU29451,245000,0,,0,,,21,,1,1,0,,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,132,202400414-0002264875-RES-1,,,1992,Gas,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/duplex/for-sale/3012/wilsele/rbu43388,wilsele,RBU43388,425000,0,,0,On contract,2,106,0,1,2,0,2,,,,,,,,,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,,1,,78,,,,2008,Gas,,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu41853,leuven,RBU41853,150000,0,Normal,0,,1,29,0,1,1,0,,,,,,,,,,"yes, certificate in accordance",,,,,537,1,West,409,,,,,Electricity,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3001/heverlee/rbu48590,heverlee,RBU48590,1150000,0,New,0,Negotiable,4,222,0,1,4,0,,4,,,,,39 m,,,"yes, certificate in accordance",0,,no flooding area,,,1,East,18,24062-G-OMW_2019148157/EP12782/A001/D01/SD001,09/10/2033,,2022,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu43435,leuven,RBU43435,289000,0,To be renovated,0,On contract,1,57,0,1,1,1,,2,22 m,,,,50 m,1,1,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,,,,North-west,,20190528-00020161162-RES-2,21/05/2029,,1976,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu48592,leuven,RBU48592,1150000,0,New,0,Negotiable,4,222,0,1,4,0,,4,,,,,39 m,,,"yes, certificate in accordance",0,,no flooding area,,,1,East,18,24062-G-OMW_2019148157/EP12782/A001/D01/SD001,09/10/2033,,2022,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu41918,leuven,RBU41918,499000,0,,0,,3,122,,1,1,1,1,2,,,,10,,1,1,"No, certificate does not comply",,"Residential area of cultural, historical value",no flooding area,,1363,1,,132,20250927-0003693544-RES-1,,,1966,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu55534,leuven,RBU55534,450000,0,,0,On contract,2,74,,1,1,1,2,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,1,,133,20251017-0003712790-RES-1,,,1995,Gas,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/3001/heverlee/rbt40471,heverlee,RBT40471,115000,0,Normal,0,,1,55,1,1,1,1,,,,,,,,1,1,"No, certificate does not comply",0,"Residential zone (residential, urban)",no flooding area,,892,,,136,20250425-0003586736-RES-1,25/04/2035,,1980,Gas,,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu60268,leuven,RBU60268,178000,0,,0,,,29,,1,,1,4,,,,,,,,1,"yes, certificate in accordance",,Park zone,,,,,,266,,,,1967,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu61537,leuven,RBU61537,399000,0,,0,On contract,1,55,0,1,1,1,5,,,,,4,,,,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,,,,,163,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3001/heverlee/rbu61578,heverlee,RBU61578,95000,0,,0,,1,55,,1,1,1,2,2,,,,4,,1,1,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,,892,,,150,,,,1980,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3010/kessel-lo/rbu61579,kessel-lo,RBU61579,215000,0,To be renovated,0,,1,50,,1,1,,1,2,,,,8,,,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,,733,,,328,20190320-0002143097-RES-1,,,1973,Electricity,Double glass,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/3000/leuven/rbm82653,leuven,RBM82653,975000,,,,Immediately,3,173,,2,2,1,3,,,,,120,,,,,,,no flooding area,,,1,South-west,,,,,2023,Not specified,Double glass,0,1,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/3010/kessel-lo/rbs40282,kessel-lo,RBS40282,260000,0,,0,,2,69,,1,1,,0,3,,,,7,,1,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,,934,1,,375,20241216-0003476977-RES-1,,,1971,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3001/heverlee/rbs76043,heverlee,RBS76043,155000,0,,0,,,56,,1,1,1,6,,,,,,,1,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,,,,170,,,,1980,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbt14948,leuven,RBT14948,145000,0,New,0,,1,36,1,1,1,1,9,4,,,,,,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,467,,North,117,20250113-0003502204-RES-1,13/01/2035,1,2015,Electricity,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu31065,leuven,RBU31065,398000,0,,0,,3,110,,1,1,1,1,3,,,,8,,,,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,,1282,1,,248,,,,1969,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu36591,leuven,RBU36591,330000,0,Normal,0,On contract,2,64,0,1,1,1,5,,,,,,,,,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,,800,,South-west,591,,,,1968,Fuel oil,,,,,,
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbu62347,leuven,RBU62347,175000,0,,0,,,20,1,1,,1,2,2,,,,18,,,,"yes, certificate in accordance",,"Residential zone (residential, urban)",,,402,,,231,,,,2008,Gas,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/7000/mons/vbb52957,mons,VBB52957,115000,0,Normal,,Immediately,,40,,1,1,1,4,2,7 m,,,6,,,,,,,,,,,,1091,,,,,,Double glass,,,,1,
https://immovlan.be/en/detail/duplex/for-sale/7000/mons/vbd46433,mons,VBD46433,185000,0,To renovate,,On contract,2,105,0,1,1,1,5,2,,,,8,,,1,"No, certificate does not comply",,,,,,1,,448,,25/10/2035,,,,Double glass,1,,0,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27438,mons,VBD27438,310000,,New,0,From 01/03/2027,2,107,0,1,1,1,,4,,,,24,11 m,,1,"yes, certificate in accordance",0,,no flooding area,,1,,South-west,80,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27437,mons,VBD27437,282000,,New,0,From 01/03/2027,2,97,0,1,1,1,,4,,,,9,11 m,,1,"yes, certificate in accordance",0,,no flooding area,,1,,South-west,80,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27439,mons,VBD27439,245000,,New,0,From 01/03/2027,1,94,0,1,1,1,,4,,,,8,11 m,,1,"yes, certificate in accordance",0,,no flooding area,,1,,South-west,80,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27440,mons,VBD27440,278000,,New,0,From 01/03/2027,2,97,0,1,1,1,1,4,,,,9,11 m,,1,"yes, certificate in accordance",0,,no flooding area,,1,,South-west,80,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc74555,mons,VBC74555,305000,0,Excellent,1,,2,190,0,1,2,1,2,2,,,,,,,1,"yes, certificate in accordance",0,,no flooding area,,,,North,202,,20/08/2035,,1961,Fuel oil,Double glass,1,1,0,,
https://immovlan.be/en/detail/studio/for-sale/7000/mons/vwd12939,mons,VWD12939,118000,0,Normal,,,0,40,,1,,1,2,,,,,4,,1,1,,,,no flooding area,,696,,,247,20250512010178,,,,Electricity,Double glass,,,,,
https://immovlan.be/en/detail/duplex/for-sale/7020/nimy/vaz00027,nimy,VAZ00027,225000,0,Normal,,On contract,4,,0,2,,,3,2,,,,,,,,,,,,,,,,,,,,,,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vba20338,mons,VBA20338,149000,0,Normal,1,,2,110,0,1,1,1,,2,,,,34,,,1,"No, certificate does not comply",,,no flooding area,,1023,,,388,,22/01/2033,,2004,Electricity,Double glass,,,0,,
https://immovlan.be/en/detail/ground-floor/for-sale/7000/mons/vba20339,mons,VBA20339,149000,0,Normal,1,,2,110,0,1,1,1,,2,,,,34,,,1,"No, certificate does not comply",,,no flooding area,,1023,,,388,,22/01/2033,,2004,Electricity,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/7011/ghlin/vba12836,ghlin,VBA12836,150000,0,,,,3,82,,1,,,1,2,,,,,,,,,,,,,,,South,179,20220819005185,,,,Electricity,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7011/ghlin/vba12837,ghlin,VBA12837,160000,0,,,,3,80,,1,,,0,2,,,,,,,,,,,,,,,South,285,20220914003818,,,,Electricity,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb16140,mons,VBB16140,545000,,Under construction,,,4,160,,2,,,,,,,,25,,,,,,,,,,1,,,,,,2024,,,,,,,
https://immovlan.be/en/detail/triplex/for-sale/7000/mons/vbb27910,mons,VBB27910,310000,0,New,0,,3,147,0,1,1,0,1,,,,,,,,,"yes, certificate in accordance",,,,,,,,,20230629500387,,,2024,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb16139,mons,VBB16139,305000,,Under construction,,,3,105,,2,,,,,,,,6,,,,,,,,,,1,,,,,,2024,,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb40710,mons,VBB40710,305000,0,,,On contract,3,136,0,2,2,,1,,,,,,,,,,,,,,526,,,141,,31/08/2032,,,Hot air,Double glass,1,,0,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc28747,mons,VBC28747,525000,,New,0,From 17/01/2028,3,142,0,1,2,1,3,4,1 m,,,36,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7030/saint-symphorien/vbc28748,saint-symphorien,VBC28748,525000,,New,0,From 03/01/2028,3,142,0,1,2,1,3,4,1 m,,,36,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7030/saint-symphorien/vbc32775,saint-symphorien,VBC32775,238000,,New,0,From 24/01/2028,1,94,0,1,1,1,,4,1 m,,,8,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7022/hyon/vwd13105,hyon,VWD13105,145000,0,Normal,,,1,65,,1,,,3,2,,,,,,,1,,,,,,743,,,300,20250418007885,,,,Not specified,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7030/saint-symphorien/vbc32774,saint-symphorien,VBC32774,275000,,New,0,From 17/01/2028,2,97,0,1,1,1,1,4,1 m,,,9,1 m,,1,"yes, certificate in accordance",,,,,1,,South-west,80,,,,2027,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7020/nimy/vwd13161,nimy,VWD13161,225000,0,Normal,0,On contract,2,93,,1,,1,1,,,,,6,,,1,,,,,,1083,1,South,,20210603001289,03/06/2031,,2001,Electricity,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/7033/cuesmes/vbc88004,cuesmes,VBC88004,120000,0,Normal,,,2,115,0,1,1,1,,2,,,,,,,1,"No, certificate does not comply",,,,,,1,,262,,13/05/2035,,,Fuel oil,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc71214,mons,VBC71214,180000,0,,0,,2,105,,1,,,0,2,,,,,,,,,,,,,,,South,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc91953,mons,VBC91953,235000,0,Excellent,0,On contract,2,86,0,1,,1,0,2,,,,11,,1,1,"yes, certificate in accordance",0,,,,1011,,,86,,03/05/2027,,2017,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc95160,mons,VBC95160,85000,0,To be renovated,,,1,46,0,1,1,,,3,,,,,,1,1,,,,,,396,,,488,,10/06/2025,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc96924,mons,VBC96924,220000,0,,0,,3,110,,1,,,3,2,,,,,,,,,,,,,,1,South,148,20231011030253,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc96925,mons,VBC96925,180000,0,,0,,2,75,,1,,,1,2,,,,10,,,,,,,,,,,South,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc96926,mons,VBC96926,180000,0,,0,,2,75,,1,,,2,2,,,,,,,,,,,,,,1,South,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7020/maisieres/vbc97741,maisieres,VBC97741,299000,0,Excellent,0,On contract,3,120,0,2,1,1,0,3,,,,15,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,,77,,,,2019,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd05693,mons,VBD05693,197000,0,Excellent,0,On contract,2,98,,1,2,,3,,,,,,,,1,"yes, certificate in accordance",,,,,1052,1,,196,,19/07/2027,,,Electricity,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd08357,mons,VBD08357,100000,0,Normal,1,,1,40,,1,1,1,2,2,,,,,,,1,,,,,,,,,789,,16/02/2026,,2008,,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc98816,mons,VBC98816,170000,0,Excellent,0,On contract,2,77,0,1,1,1,1,2,,,,,,,,"yes, certificate in accordance",,,no flooding area,,1093,1,,143,,02/05/2033,,1982,Gas,Double glass,,,0,,
