url,municipality_url,property_id,price,vat,state_of_the_property,build_year,availability,number_of_bedrooms,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,livable_surface,furnished,surface_of_living_room,attic,kitchen_equipment,kitchen_type,surface_kitchen,number_of_bathrooms,number_of_toilets,type_of_heating,type_of_glazing,elevator,orientation_of_the_front_facade,number_of_facades,frontage_width,number_of_floors,number_of_parking_places_outdoor_,garden,terrace,total_land_surface,terrain_width_at_the_roadside,sewer_connection,gas,running_water,swimming_pool,specific_primary_energy_consumption,certification_electrical_installation,certification_electrical_installation_validity,building_permission_granted,planning_permission_granted,preemption_right,g_score,p_score,flooding_area_type,demarcated_flooding_area,water_sensitive_open_space_areas,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf
https://immovlan.be/en/detail/mixed-building/for-sale/4000/liege/vbd48538,liege,VBD48538,309000,None,New,None,On contract,4,23,22,22,15,160,0,30,None,Fully equipped,Western kitchen,10,4,4,Gas,Double glass,0,South,2,6 m,3,None,None,None,50,6 m,1,1,1,0,228,"yes, certificate in accordance",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbd48539,seraing,VBD48539,130000,0,To be renovated,1899,On contract,4,15,16,26,17,210,0,21,None,None,Independent,17,2,2,Gas,None,0,None,2,None,2,None,None,None,165,None,1,1,None,0,547,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9500/goeferdinge/rbu64921,goeferdinge,RBU64921,382000,0,Normal,1998,Negotiable,4,None,None,None,None,195,0,None,None,None,None,None,1,2,Gas,None,0,South-west,None,None,None,None,None,None,758,None,None,1,1,None,None,"No, certificate does not comply",None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/4760/bullingen/vbd48540,bullingen,VBD48540,379000,0,None,1919,None,6,None,None,None,None,None,None,None,None,None,None,None,3,None,Not specified,None,None,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/6860/leglise/vbd48542,leglise,VBD48542,348500,0,Normal,1995,On contract,3,23,19,17,None,238,0,35,1,Super equipped,None,21,1,3,Fuel oil,Double glass,0,West,3,11 m,3,4,None,None,1025,11 m,None,None,1,0,140,"yes, certificate in accordance",None,1,0,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/5377/somme-leuze/vbd48543,somme-leuze,VBD48543,199000,0,Fully renovated,1850,On contract,3,12,11,25,None,110,0,25,None,Fully equipped,Western kitchen,7,1,2,None,Double glass,0,None,2,None,2,1,None,None,960,None,1,None,None,0,249,"yes, certificate in accordance",None,0,0,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/6900/hargimont/vbd48544,hargimont,VBD48544,210000,0,Normal,1948,None,4,13,14,14,15,155,0,28,1,Partially equipped,Kitchenette,17,1,2,Fuel oil,Double glass,0,North,3,11 m,2,1,None,None,310,11 m,1,None,1,0,422,None,None,0,0,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/1950/kraainem/vbd48547,kraainem,VBD48547,1600000,0,To renovate,1955,Immediately,6,20,15,15,13,650,0,None,None,None,Independent,None,4,5,Electricity,Double glass,0,None,4,102 m,1,2,None,None,3466,None,1,1,1,1,517,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd48541,dinant,VBD48541,260000,0,Normal,1967,None,4,11,10,11,11,116,0,31,None,Fully equipped,Western kitchen,12,1,1,Fuel oil,Double glass,0,None,4,None,None,None,None,None,700,None,1,None,1,0,534,"No, certificate does not comply",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd48548,waterloo,VBD48548,2900000,0,Excellent,1963,None,5,None,None,None,None,664,0,None,1,Super equipped,None,None,6,None,Gas,Double glass,0,None,4,23 m,None,4,None,None,5600,23 m,None,None,None,None,265,"yes, certificate in accordance",04/03/2015,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbu64923,geraardsbergen,RBU64923,249000,0,To be renovated,1936,Immediately,3,None,None,None,None,189,0,27,None,None,None,None,1,1,Gas,None,0,South,None,None,None,None,None,None,620,None,None,1,1,None,673,"yes, certificate in accordance",None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd48560,ukkel,VBD48560,899000,0,Normal,1900,On contract,6,18,14,18,16,262,0,38,1,None,None,17,2,3,Gas,Double glass,0,North,2,None,3,None,None,None,120,None,None,1,1,0,275,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/4400/ivoz-ramet/vbd48551,ivoz-ramet,VBD48551,200000,0,To be renovated,1958,On contract,2,None,None,None,None,None,None,46,None,None,None,None,1,1,Fuel oil,Double glass,None,None,3,None,None,None,None,None,664,None,None,None,None,None,520,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd48578,gilly,VBD48578,195000,0,To be renovated,None,On contract,6,20,12,16,17,None,None,21,None,None,None,13,None,1,Gas,Double glass,None,None,2,None,2,1,None,None,390,None,1,None,None,None,248,"No, certificate does not comply",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbd48558,flemalle,VBD48558,270000,0,To be renovated,None,On contract,4,21,13,12,17,None,None,42,None,None,None,None,1,2,Gas,None,None,None,3,None,2,None,None,None,709,None,None,None,None,None,445,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/3630/maasmechelen/rbu64922,maasmechelen,RBU64922,820000,0,Normal,2011,None,5,20,13,12,13,385,0,30,1,Super equipped,None,40,2,None,Gas,None,None,None,4,None,None,3,None,None,849,None,1,1,None,1,60,None,None,None,None,None,A,A,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vwd15570,genappe,VWD15570,450000,0,Excellent,2008,On contract,4,9,9,11,13,145,None,62,1,Super equipped,Western kitchen,None,1,None,Gas,Double glass,None,None,2,None,None,None,None,None,266,None,1,1,1,None,218,"yes, certificate in accordance",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9900/eeklo/rbu64930,eeklo,RBU64930,415000,0,Fully renovated,1951,None,4,None,None,None,None,187,0,None,0,None,None,None,2,None,Gas,Double glass,0,None,None,5 m,3,None,None,None,171,None,None,None,None,None,223,None,None,None,1,0,B,B,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/vbd48561,sint-genesius-rode,VBD48561,795000,0,To renovate,1950,On contract,3,19,17,7,None,160,0,34,None,None,None,7,1,1,None,Double glass,0,None,4,None,1,3,None,None,1050,None,1,1,1,0,435,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7750/amougies/vbd48592,amougies,VBD48592,375000,0,Normal,1996,On contract,3,None,None,None,None,None,None,None,1,None,None,None,1,None,Fuel oil,Double glass,None,None,4,None,None,None,None,None,1565,None,None,None,None,None,211,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu64931,ninove,RBU64931,299000,0,Normal,None,None,6,None,None,None,None,230,None,None,0,None,None,None,1,None,Gas,Double glass,0,None,None,7 m,4,None,None,None,393,None,None,None,None,None,364,None,None,None,0,0,A,A,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd48612,evere,VBD48612,440000,0,Normal,None,Immediately,4,17,12,8,30,150,0,30,None,None,None,7,1,2,None,Double glass,0,None,None,None,None,None,None,None,None,None,None,1,1,None,361,"yes, certificate in accordance",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu64932,meulebeke,RBU64932,185000,0,To be renovated,1964,None,4,None,None,None,None,160,None,None,1,None,None,None,1,None,Fuel oil,Simple glass,0,North-east,None,9 m,3,None,None,None,320,None,None,None,None,None,840,None,None,None,1,0,B,B,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbu64936,mortsel,RBU64936,235000,0,To be renovated,1930,On contract,3,None,None,None,None,136,0,None,None,None,None,None,None,None,Not specified,None,0,East,None,None,None,None,None,None,None,None,None,None,None,None,None,"No, certificate does not comply",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/3012/wilsele/rbu64935,wilsele,RBU64935,620000,0,Normal,1950,None,3,None,None,None,None,132,0,48,None,None,None,None,1,2,Electricity,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,39,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/2640/mortsel/rbu64939,mortsel,RBU64939,235000,0,To be renovated,1930,On contract,3,None,None,None,None,136,0,None,None,None,None,None,None,None,Not specified,None,0,East,None,None,None,None,None,None,None,None,None,None,None,None,None,"No, certificate does not comply",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9900/eeklo/rbu64942,eeklo,RBU64942,269000,0,To be renovated,1933,None,3,None,None,None,None,158,None,None,1,Fully equipped,Western kitchen,None,1,1,Gas,None,None,None,2,None,2,None,None,None,320,None,1,1,1,None,442,"No, certificate does not comply",None,1,0,0,A,A,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vwd15571,schaarbeek,VWD15571,1275000,0,Excellent,1912,On contract,5,38,18,16,13,355,None,60,None,Super equipped,Western kitchen,None,3,None,Gas,Double glass,None,None,2,7 m,None,None,None,None,140,None,1,1,1,None,187,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd48637,jumet,VBD48637,199000,0,Normal,None,None,2,None,None,None,None,105,0,55,None,None,None,None,1,1,Fuel oil,None,0,None,4,None,None,None,None,None,550,None,None,None,None,None,424,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd48640,elsene,VBD48640,1495000,0,Normal,1927,On contract,5,26,18,18,14,490,None,30,None,None,None,30,3,4,Gas,Double glass,None,None,2,7 m,4,None,None,None,235,None,1,1,1,None,251,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd48642,braine-le-comte,VBD48642,135000,0,To renovate,None,On contract,3,19,15,14,None,80,0,28,1,Fully equipped,Western kitchen,5,1,2,Gas,Double glass,0,South,2,4 m,None,1,None,None,None,4 m,1,1,1,None,245,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
