url,postal_code,municipality,property_id,price,vat,currently_leased,availability,number_of_bedrooms,furnished,attic,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,number_of_floors,garden,terrace,specific_primary_energy_consumption,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/4171/poulseur/vbd47633,4171,poulseur,VBD47633,37 500 €,No,No,,2,,,,,,,Fuel oil,,South-west,3,,No,No,361 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu63101,8800,roeselare,RBU63101,235 000 €,No,No,On contract,4,,,Yes,2,1,2,Fuel oil,No,South,2,2,Yes,Yes,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbd47636,1120,neder-over-heembeek,VBD47636,685 000 €,No,,On contract,3,No,Yes,Yes,1,2,2,Gas,No,,2,2,Yes,Yes,148 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/cottage/for-sale/7760/celles/vbd47637,7760,celles,VBD47637,1 750 000 €,No,No,Immediately,7,No,Yes,Yes,3,2,,,,,4,,Yes,Yes,337 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/5100/dave/vwd15523,5100,dave,VWD15523,770 000 €,No,No,On contract,3,,Yes,,,1,,Electricity,No,,4,,Yes,Yes,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1640/sint-genesius-rode/rbu63105,1640,sint-genesius-rode,RBU63105,225 000 €,No,No,Immediately,3,No,Yes,,,1,1,Wood,No,,,,No,No,452 kWh/m²/year,,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/9320/erembodegem/rbu63106,9320,erembodegem,RBU63106,995 000 €,No,No,Immediately,4,No,,Yes,1,2,3,,No,,,,Yes,Yes,191 kWh/m²/year,,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu63107,1501,buizingen,RBU63107,249 000 €,No,No,Immediately,3,No,Yes,,,1,2,,No,,,,Yes,No,,,Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/9500/geraardsbergen/rbu63108,9500,geraardsbergen,RBU63108,850 000 €,No,No,Immediately,4,No,Yes,Yes,,2,2,,No,,,,Yes,Yes,100 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9960/assenede/rbu63109,9960,assenede,RBU63109,375 000 €,No,No,,3,No,,Yes,2,1,1,Fuel oil,No,West,3,,Yes,No,572 kWh/m²/year,"No, certificate does not comply",Agricultural areas with beautiful scenery,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2830/willebroek/rbu63110,2830,willebroek,RBU63110,225 000 €,No,No,Negotiable,2,No,Yes,,,1,2,Gas,No,West,3,,Yes,No,400 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1570/galmaarden/rbu63111,1570,galmaarden,RBU63111,749 000 €,No,No,,3,,,Yes,,2,2,,,,4,,Yes,No,124 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8900/ieper/rbu63112,8900,ieper,RBU63112,259 000 €,No,No,,2,,,,,1,1,Gas,,,3,,Yes,Yes,196 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd47648,6061,montignies-sur-sambre,VBD47648,120 000 €,No,No,On contract,2,No,Yes,,,1,,Fuel oil,No,North,3,2,No,Yes,502 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/1730/asse/rbu63117,1730,asse,RBU63117,950 000 €,No,No,On contract,4,Yes,Yes,Yes,2,4,5,Electricity,No,,4,,Yes,Yes,342 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/1745/opwijk/rbu63120,1745,opwijk,RBU63120,980 000 €,No,No,,3,No,,Yes,1,2,4,,No,North-west,4,,Yes,Yes,179 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1745/opwijk/rbu63123,1745,opwijk,RBU63123,980 000 €,No,No,,3,No,,Yes,1,2,4,,No,North-west,4,,Yes,Yes,179 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbu63125,1730,asse,RBU63125,950 000 €,No,No,On contract,4,Yes,Yes,Yes,2,4,5,Electricity,No,,4,,Yes,Yes,342 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2275/poederlee/rbu63128,2275,poederlee,RBU63128,325 000 €,No,No,On contract,2,No,Yes,Yes,1,1,1,Fuel oil,No,North-east,4,,Yes,Yes,523 kWh/m²/year,"No, certificate does not comply",Agricultural zone,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9880/aalter/rbu63129,9880,aalter,RBU63129,645 000 €,No,,On contract,5,No,Yes,Yes,1,2,3,Gas,No,,4,2,Yes,Yes,321 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbd47651,6440,froidchapelle,VBD47651,325 000 €,No,No,On contract,4,No,,Yes,1,2,2,Fuel oil,No,South-west,4,,Yes,Yes,243 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2840/rumst/rbu63130,2840,rumst,RBU63130,629 000 €,No,No,,2,,Yes,Yes,1,1,2,Fuel oil,,,4,3,Yes,Yes,570 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3720/kortessem/rbu63163,3720,kortessem,RBU63163,360 000 €,No,No,,3,,Yes,Yes,1,1,,Fuel oil,,,4,,Yes,No,182 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbu63164,3500,hasselt,RBU63164,319 000 €,No,No,,4,,Yes,Yes,1,1,1,,,,4,,Yes,No,1374 kWh/m²/year,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8770/ingelmunster/rbu63263,8770,ingelmunster,RBU63263,,No,No,,5,,Yes,Yes,,,3,,,,,,Yes,No,262 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3640/kinrooi/rbu63265,3640,kinrooi,RBU63265,449 000 €,No,,On contract,3,,Yes,Yes,1,1,,Gas,,,4,,Yes,Yes,328 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9820/merelbeke/rbu63266,9820,merelbeke,RBU63266,449 000 €,No,,On contract,3,No,Yes,Yes,1,1,1,Gas,No,South-west,4,,Yes,Yes,435 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd47654,6900,marche-en-famenne,VBD47654,550 000 €,No,,,5,No,Yes,,,2,4,Fuel oil,No,North-east,4,1,Yes,Yes,480 kWh/m²/year,,,,(information not available)
https://immovlan.be/en/detail/villa/for-sale/2960/brecht/rbu63268,2960,brecht,RBU63268,895 000 €,No,No,On contract,6,,,Yes,,3,3,Gas,No,South-west,4,3,Yes,Yes,0 kWh/m²/year,,Residential park,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1770/liedekerke/rbu63270,1770,liedekerke,RBU63270,275 000 €,No,,,5,No,Yes,Yes,1,1,,Fuel oil,No,,,,Yes,No,813 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd47661,6700,arlon,VBD47661,500 000 €,No,No,,3,No,Yes,Yes,1,1,2,Fuel oil,No,South,4,,Yes,Yes,309 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6182/souvret/vwd15526,6182,souvret,VWD15526,160 000 €,No,,,2,,,,,1,,Gas,,,2,,Yes,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1450/chastre-villeroux-blanmont/vwd15527,1450,chastre-villeroux-blanmont,VWD15527,289 000 €,No,,,2,,,Yes,,1,,Not specified,,,3,,Yes,,,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vwd15528,1150,sint-pieters-woluwe,VWD15528,420 000 €,No,,,3,,Yes,,,1,,Gas,,,2,,Yes,,,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63272,9920,lievegem,RBU63272,199 000 €,No,,On contract,2,,,,,1,,,,,3,1,Yes,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63274,9920,lievegem,RBU63274,199 000 €,No,,On contract,2,,,,,1,,,,,2,,Yes,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5310/aische-en-refail/vwd15530,5310,aische-en-refail,VWD15530,350 000 €,No,,,6,,,Yes,,2,,Fuel oil,,,4,,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/6700/arlon/vwd15531,6700,arlon,VWD15531,549 000 €,No,,,5,,Yes,,,3,,Gas,,,4,,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9340/lede/rwc41162,9340,lede,RWC41162,348 000 €,,,Negotiable,3,,Yes,,,1,,Solar energy,,,3,,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/1070/anderlecht/vbd47696,1070,anderlecht,VBD47696,520 000 €,No,No,Immediately,4,,,,,1,3,Fuel oil,,South,3,3,Yes,No,403 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd47700,1410,waterloo,VBD47700,830 000 €,No,,On contract,3,No,,Yes,1,2,3,Gas,No,,4,1,Yes,Yes,271 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/5100/wierde/vbd47702,5100,wierde,VBD47702,435 000 €,No,No,,4,No,,,,2,2,Fuel oil,No,West,4,,Yes,Yes,212 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd47704,4000,liege,VBD47704,269 000 €,No,Yes,On contract,4,No,,,,3,3,Gas,No,,2,3,No,Yes,314 kWh/m²/year,"yes, certificate in accordance",,no flooding area,a demarcated flooding area
https://immovlan.be/en/detail/residence/for-sale/8340/damme/rbu63286,8340,damme,RBU63286,319 000 €,No,,On contract,5,No,Yes,Yes,1,1,1,,No,,4,3,Yes,Yes,758 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vwd15533,1200,sint-lambrechts-woluwe,VWD15533,825 000 €,No,,,4,,Yes,Yes,,2,,Gas,,,2,,Yes,Yes,162 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1325/chaumont-gistoux/vbd47712,1325,chaumont-gistoux,VBD47712,740 000 €,No,No,On contract,3,No,,Yes,2,3,4,Gas,No,North-west,4,,Yes,Yes,157 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9100/sint-niklaas/rbu63295,9100,sint-niklaas,RBU63295,415 000 €,No,No,On contract,4,No,Yes,Yes,,1,2,Gas,No,North-east,2,,Yes,Yes,36 kWh/m²/year,"yes, certificate in accordance",Extended area of residence,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2150/borsbeek/rbu63298,2150,borsbeek,RBU63298,449 500 €,No,No,On contract,3,No,,Yes,1,1,2,Not specified,No,South-west,2,,Yes,Yes,250 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu63300,2100,deurne,RBU63300,419 000 €,No,No,Negotiable,3,No,,,,2,2,Gas,No,,2,,Yes,Yes,177 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd47729,1020,laken,VBD47729,649 000 €,No,,On contract,5,No,Yes,Yes,,2,2,Fuel oil,No,,2,3,Yes,No,388 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8620/nieuwpoort/rbu63430,8620,nieuwpoort,RBU63430,439 000 €,No,No,,4,,Yes,,,1,2,Gas,,,4,,Yes,Yes,385 kWh/m²/year,"No, certificate does not comply",Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/mansion/for-sale/9300/aalst/rbu63433,9300,aalst,RBU63433,525 000 €,No,No,Immediately,4,No,,Yes,,1,2,,No,,,,Yes,Yes,445 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu63441,9600,ronse,RBU63441,280 000 €,No,No,,5,,,,,1,,Gas,,,2,,Yes,Yes,231 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2280/grobbendonk/rbu63472,2280,grobbendonk,RBU63472,445 000 €,No,No,On contract,2,No,Yes,Yes,2,1,2,,,,4,,Yes,Yes,231 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9051/sint-denijs-westrem/rbu64191,9051,sint-denijs-westrem,RBU64191,579 945 €,,,,3,No,Yes,,,1,2,Gas,No,,3,3,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1430/rebecq/vbd47768,1430,rebecq,VBD47768,1 090 000 €,No,No,On contract,4,No,,Yes,1,2,,Gas,No,South-east,4,1,Yes,Yes,137 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9990/maldegem/rbu64193,9990,maldegem,RBU64193,385 000 €,No,,On contract,3,No,,Yes,1,1,1,,No,,4,1,Yes,Yes,184 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1600/sint-pieters-leeuw/rbu64194,1600,sint-pieters-leeuw,RBU64194,325 000 €,No,No,Immediately,2,No,Yes,,,1,1,Coal,No,,4,1,Yes,No,1257 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1081/koekelberg/vbd47771,1081,koekelberg,VBD47771,399 000 €,No,,On contract,3,No,,Yes,1,1,2,Gas,No,,2,3,No,No,318 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1090/jette/vbd47772,1090,jette,VBD47772,399 000 €,No,,On contract,3,No,,Yes,1,1,2,Gas,No,,2,3,No,No,318 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbd47773,7850,enghien,VBD47773,1 090 000 €,No,No,On contract,4,No,,Yes,1,2,,Gas,No,South-east,4,1,Yes,Yes,137 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47775,7500,tournai,VBD47775,165 000 €,No,No,,3,No,Yes,,,1,2,Gas,No,South-east,2,,Yes,Yes,386 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu64198,8000,brugge,RBU64198,459 000 €,No,No,Immediately,3,,,Yes,1,,,Gas,No,,2,,No,No,,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd47788,1410,waterloo,VBD47788,560 000 €,No,,On contract,3,No,,Yes,1,2,2,Fuel oil,No,,3,1,Yes,Yes,254 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4180/comblain-fairon/vbd47806,4180,comblain-fairon,VBD47806,189 000 €,No,,,2,No,Yes,Yes,,1,,Fuel oil,No,North-east,,2,Yes,Yes,285 kWh/m²/year,No certificate,,(information not available),a demarcated riparian zone
https://immovlan.be/en/detail/residence/for-sale/2070/burcht/rbu64199,2070,burcht,RBU64199,474 000 €,No,No,On contract,5,,,,,1,,Gas,No,,2,,Yes,No,,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd47812,5020,malonne,VBD47812,280 000 €,No,No,On contract,2,,,Yes,,1,1,Fuel oil,,West,3,,Yes,No,538 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6141/forchies-la-marche/vbd47813,6141,forchies-la-marche,VBD47813,85 000 €,No,No,On contract,3,,Yes,Yes,,,,,,,3,,Yes,Yes,519 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd47814,6700,arlon,VBD47814,450 000 €,No,No,On contract,4,Yes,,,,,5,Gas,,East,2,2,Yes,No,167 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
